"Titre de tracé : Hobo3"
"#";"Date Heure, GMT+01:00";"Temp., °C (LGR S/N: 10614064, SEN S/N: 10614064, LBL: t)";"Tension, V (LGR S/N: 10614064, SEN S/N: 10614064, LBL: tesio)";"Hôte connecté (LGR S/N: 10614064)";"Arrêté (LGR S/N: 10614064)";"Fin de fichier (LGR S/N: 10614064)"
5671;28/02/19 17:22:58;18.421;0.63676;;;
5672;28/02/19 17:22:59;18.421;0.63676;;;
5673;28/02/19 17:23:00;18.421;0.63676;;;
5674;28/02/19 17:23:01;18.421;0.63676;;;
5675;28/02/19 17:23:02;18.421;0.63676;;;
5676;28/02/19 17:23:03;18.421;0.63676;;;
5677;28/02/19 17:23:04;18.421;0.63676;;;
5678;28/02/19 17:23:05;18.421;0.63676;;;
5679;28/02/19 17:23:06;18.421;0.63676;;;
5680;28/02/19 17:23:07;18.421;0.63676;;;
5681;28/02/19 17:23:08;18.421;0.63676;;;
5682;28/02/19 17:23:09;18.421;0.63676;;;
5683;28/02/19 17:23:10;18.421;0.63676;;;
5684;28/02/19 17:23:11;18.421;0.63676;;;
5685;28/02/19 17:23:12;18.421;0.63676;;;
5686;28/02/19 17:23:13;18.421;0.63676;;;
5687;28/02/19 17:23:14;18.421;0.63676;;;
5688;28/02/19 17:23:15;18.420;0.63676;;;
5689;28/02/19 17:23:16;18.420;0.63676;;;
5690;28/02/19 17:23:17;18.420;0.63676;;;
5691;28/02/19 17:23:18;18.420;0.63676;;;
5692;28/02/19 17:23:19;18.420;0.63676;;;
5693;28/02/19 17:23:20;18.420;0.63676;;;
5694;28/02/19 17:23:21;18.420;0.63676;;;
5695;28/02/19 17:23:22;18.420;0.63676;;;
5696;28/02/19 17:23:23;18.420;0.63676;;;
5697;28/02/19 17:23:24;18.420;0.63676;;;
5698;28/02/19 17:23:25;18.420;0.63676;;;
5699;28/02/19 17:23:26;18.420;0.63676;;;
5700;28/02/19 17:23:27;18.420;0.63676;;;
5701;28/02/19 17:23:28;18.420;0.63676;;;
5702;28/02/19 17:23:29;18.420;0.63676;;;
5703;28/02/19 17:23:30;18.420;0.63676;;;
5704;28/02/19 17:23:31;18.420;0.63676;;;
5705;28/02/19 17:23:32;18.420;0.63676;;;
5706;28/02/19 17:23:33;18.420;0.63676;;;
5707;28/02/19 17:23:34;18.418;0.63676;;;
5708;28/02/19 17:23:35;18.418;0.63676;;;
5709;28/02/19 17:23:36;18.418;0.63676;;;
5710;28/02/19 17:23:37;18.418;0.63676;;;
5711;28/02/19 17:23:38;18.417;0.63676;;;
5712;28/02/19 17:23:39;18.417;0.63676;;;
5713;28/02/19 17:23:40;18.417;0.63676;;;
5714;28/02/19 17:23:41;18.417;0.63676;;;
5715;28/02/19 17:23:42;18.417;0.63676;;;
5716;28/02/19 17:23:43;18.417;0.63676;;;
5717;28/02/19 17:23:44;18.417;0.63676;;;
5718;28/02/19 17:23:45;18.417;0.63676;;;
5719;28/02/19 17:23:46;18.417;0.63676;;;
5720;28/02/19 17:23:47;18.415;0.63676;;;
5721;28/02/19 17:23:48;18.415;0.63676;;;
5722;28/02/19 17:23:49;18.415;0.63676;;;
5723;28/02/19 17:23:50;18.415;0.63676;;;
5724;28/02/19 17:23:51;18.415;0.63676;;;
5725;28/02/19 17:23:52;18.415;0.63676;;;
5726;28/02/19 17:23:53;18.415;0.63676;;;
5727;28/02/19 17:23:54;18.415;0.63680;;;
5728;28/02/19 17:23:55;18.414;0.63680;;;
5729;28/02/19 17:23:56;18.414;0.63676;;;
5730;28/02/19 17:23:57;18.414;0.63676;;;
5731;28/02/19 17:23:58;18.414;0.63676;;;
5732;28/02/19 17:23:59;18.414;0.63676;;;
5733;28/02/19 17:24:00;18.414;0.63676;;;
5734;28/02/19 17:24:01;18.414;0.63676;;;
5735;28/02/19 17:24:02;18.414;0.63676;;;
5736;28/02/19 17:24:03;18.414;0.63680;;;
5737;28/02/19 17:24:04;18.414;0.63676;;;
5738;28/02/19 17:24:05;18.414;0.63676;;;
5739;28/02/19 17:24:06;18.415;0.63676;;;
5740;28/02/19 17:24:07;18.415;0.63676;;;
5741;28/02/19 17:24:08;18.415;0.63676;;;
5742;28/02/19 17:24:09;18.415;0.63676;;;
5743;28/02/19 17:24:10;18.415;0.63676;;;
5744;28/02/19 17:24:11;18.415;0.63676;;;
5745;28/02/19 17:24:12;18.415;0.63676;;;
5746;28/02/19 17:24:13;18.415;0.63676;;;
5747;28/02/19 17:24:14;18.415;0.63676;;;
5748;28/02/19 17:24:15;18.415;0.63676;;;
5749;28/02/19 17:24:16;18.415;0.63676;;;
5750;28/02/19 17:24:17;18.415;0.63676;;;
5751;28/02/19 17:24:18;18.415;0.63676;;;
5752;28/02/19 17:24:19;18.415;0.63680;;;
5753;28/02/19 17:24:20;18.415;0.63680;;;
5754;28/02/19 17:24:21;18.415;0.63680;;;
5755;28/02/19 17:24:22;18.415;0.63680;;;
5756;28/02/19 17:24:23;18.415;0.63680;;;
5757;28/02/19 17:24:24;18.415;0.63680;;;
5758;28/02/19 17:24:25;18.415;0.63680;;;
5759;28/02/19 17:24:26;18.415;0.63676;;;
5760;28/02/19 17:24:27;18.417;0.63676;;;
5761;28/02/19 17:24:28;18.417;0.63676;;;
5762;28/02/19 17:24:29;18.417;0.63680;;;
5763;28/02/19 17:24:30;18.417;0.63680;;;
5764;28/02/19 17:24:31;18.417;0.63676;;;
5765;28/02/19 17:24:32;18.417;0.63676;;;
5766;28/02/19 17:24:33;18.417;0.63676;;;
5767;28/02/19 17:24:34;18.417;0.63676;;;
5768;28/02/19 17:24:35;18.417;0.63676;;;
5769;28/02/19 17:24:36;18.417;0.63676;;;
5770;28/02/19 17:24:37;18.417;0.63676;;;
5771;28/02/19 17:24:38;18.417;0.63676;;;
5772;28/02/19 17:24:39;18.417;0.63676;;;
5773;28/02/19 17:24:40;18.417;0.63676;;;
5774;28/02/19 17:24:41;18.417;0.63676;;;
5775;28/02/19 17:24:42;18.417;0.63676;;;
5776;28/02/19 17:24:43;18.415;0.63676;;;
5777;28/02/19 17:24:44;18.415;0.63676;;;
5778;28/02/19 17:24:45;18.415;0.63676;;;
5779;28/02/19 17:24:46;18.415;0.63676;;;
5780;28/02/19 17:24:47;18.415;0.63676;;;
5781;28/02/19 17:24:48;18.415;0.63672;;;
5782;28/02/19 17:24:49;18.415;0.63672;;;
5783;28/02/19 17:24:50;18.415;0.63672;;;
5784;28/02/19 17:24:51;18.415;0.63672;;;
5785;28/02/19 17:24:52;18.415;0.63672;;;
5786;28/02/19 17:24:53;18.415;0.63676;;;
5787;28/02/19 17:24:54;18.415;0.63672;;;
5788;28/02/19 17:24:55;18.415;0.63672;;;
5789;28/02/19 17:24:56;18.415;0.63672;;;
5790;28/02/19 17:24:57;18.415;0.63672;;;
5791;28/02/19 17:24:58;18.415;0.63672;;;
5792;28/02/19 17:24:59;18.415;0.63672;;;
5793;28/02/19 17:25:00;18.414;0.63672;;;
5794;28/02/19 17:25:01;18.414;0.63672;;;
5795;28/02/19 17:25:02;18.414;0.63672;;;
5796;28/02/19 17:25:03;18.415;0.63672;;;
5797;28/02/19 17:25:04;18.415;0.63672;;;
5798;28/02/19 17:25:05;18.415;0.63672;;;
5799;28/02/19 17:25:06;18.415;0.63672;;;
5800;28/02/19 17:25:07;18.415;0.63672;;;
5801;28/02/19 17:25:08;18.415;0.63672;;;
5802;28/02/19 17:25:09;18.417;0.63672;;;
5803;28/02/19 17:25:10;18.417;0.63672;;;
5804;28/02/19 17:25:11;18.417;0.63672;;;
5805;28/02/19 17:25:12;18.417;0.63672;;;
5806;28/02/19 17:25:13;18.417;0.63672;;;
5807;28/02/19 17:25:14;18.417;0.63672;;;
5808;28/02/19 17:25:15;18.417;0.63672;;;
5809;28/02/19 17:25:16;18.417;0.63672;;;
5810;28/02/19 17:25:17;18.417;0.63672;;;
5811;28/02/19 17:25:18;18.417;0.63672;;;
5812;28/02/19 17:25:19;18.417;0.63672;;;
5813;28/02/19 17:25:20;18.417;0.63672;;;
5814;28/02/19 17:25:21;18.417;0.63672;;;
5815;28/02/19 17:25:22;18.417;0.63672;;;
5816;28/02/19 17:25:23;18.417;0.63672;;;
5817;28/02/19 17:25:24;18.418;0.63668;;;
5818;28/02/19 17:25:25;18.418;0.63668;;;
5819;28/02/19 17:25:26;18.418;0.63668;;;
5820;28/02/19 17:25:27;18.418;0.63672;;;
5821;28/02/19 17:25:28;18.418;0.63672;;;
5822;28/02/19 17:25:29;18.418;0.63672;;;
5823;28/02/19 17:25:30;18.418;0.63672;;;
5824;28/02/19 17:25:31;18.418;0.63672;;;
5825;28/02/19 17:25:32;18.418;0.63672;;;
5826;28/02/19 17:25:33;18.418;0.63672;;;
5827;28/02/19 17:25:34;18.418;0.63672;;;
5828;28/02/19 17:25:35;18.418;0.63672;;;
5829;28/02/19 17:25:36;18.418;0.63672;;;
5830;28/02/19 17:25:37;18.418;0.63668;;;
5831;28/02/19 17:25:38;18.420;0.63668;;;
5832;28/02/19 17:25:39;18.420;0.63664;;;
5833;28/02/19 17:25:40;18.420;0.63672;;;
5834;28/02/19 17:25:41;18.420;0.63672;;;
5835;28/02/19 17:25:42;18.420;0.63672;;;
5836;28/02/19 17:25:43;18.420;0.63668;;;
5837;28/02/19 17:25:44;18.420;0.63668;;;
5838;28/02/19 17:25:45;18.421;0.63668;;;
5839;28/02/19 17:25:46;18.421;0.63668;;;
5840;28/02/19 17:25:47;18.421;0.63672;;;
5841;28/02/19 17:25:48;18.421;0.63672;;;
5842;28/02/19 17:25:49;18.421;0.63672;;;
5843;28/02/19 17:25:50;18.421;0.63672;;;
5844;28/02/19 17:25:51;18.421;0.63668;;;
5845;28/02/19 17:25:52;18.420;0.63668;;;
5846;28/02/19 17:25:53;18.420;0.63668;;;
5847;28/02/19 17:25:54;18.420;0.63668;;;
5848;28/02/19 17:25:55;18.420;0.63668;;;
5849;28/02/19 17:25:56;18.420;0.63668;;;
5850;28/02/19 17:25:57;18.420;0.63664;;;
5851;28/02/19 17:25:58;18.420;0.63664;;;
5852;28/02/19 17:25:59;18.418;0.63661;;;
5853;28/02/19 17:26:00;18.418;0.63661;;;
5854;28/02/19 17:26:01;18.418;0.63668;;;
5855;28/02/19 17:26:02;18.418;0.63668;;;
5856;28/02/19 17:26:03;18.417;0.63672;;;
5857;28/02/19 17:26:04;18.417;0.63672;;;
5858;28/02/19 17:26:05;18.417;0.63672;;;
5859;28/02/19 17:26:06;18.417;0.63672;;;
5860;28/02/19 17:26:07;18.417;0.63668;;;
5861;28/02/19 17:26:08;18.417;0.63664;;;
5862;28/02/19 17:26:09;18.417;0.63668;;;
5863;28/02/19 17:26:10;18.417;0.63668;;;
5864;28/02/19 17:26:11;18.417;0.63668;;;
5865;28/02/19 17:26:12;18.417;0.63668;;;
5866;28/02/19 17:26:13;18.417;0.63668;;;
5867;28/02/19 17:26:14;18.417;0.63668;;;
5868;28/02/19 17:26:15;18.417;0.63668;;;
5869;28/02/19 17:26:16;18.417;0.63668;;;
5870;28/02/19 17:26:17;18.417;0.63668;;;
5871;28/02/19 17:26:18;18.417;0.63668;;;
5872;28/02/19 17:26:19;18.415;0.63668;;;
5873;28/02/19 17:26:20;18.415;0.63664;;;
5874;28/02/19 17:26:21;18.415;0.63664;;;
5875;28/02/19 17:26:22;18.415;0.63664;;;
5876;28/02/19 17:26:23;18.417;0.63664;;;
5877;28/02/19 17:26:24;18.417;0.63661;;;
5878;28/02/19 17:26:25;18.417;0.63653;;;
5879;28/02/19 17:26:26;18.417;0.63672;;;
5880;28/02/19 17:26:27;18.417;0.63672;;;
5881;28/02/19 17:26:28;18.417;0.63672;;;
5882;28/02/19 17:26:29;18.417;0.63672;;;
5883;28/02/19 17:26:30;18.417;0.63672;;;
5884;28/02/19 17:26:31;18.417;0.63672;;;
5885;28/02/19 17:26:32;18.417;0.63672;;;
5886;28/02/19 17:26:33;18.417;0.63672;;;
5887;28/02/19 17:26:34;18.417;0.63672;;;
5888;28/02/19 17:26:35;18.417;0.63672;;;
5889;28/02/19 17:26:36;18.418;0.63672;;;
5890;28/02/19 17:26:37;18.418;0.63672;;;
5891;28/02/19 17:26:38;18.418;0.63672;;;
5892;28/02/19 17:26:39;18.418;0.63672;;;
5893;28/02/19 17:26:40;18.418;0.63672;;;
5894;28/02/19 17:26:41;18.418;0.63672;;;
5895;28/02/19 17:26:42;18.418;0.63672;;;
5896;28/02/19 17:26:43;18.418;0.63672;;;
5897;28/02/19 17:26:44;18.418;0.63672;;;
5898;28/02/19 17:26:45;18.418;0.63672;;;
5899;28/02/19 17:26:46;18.418;0.63672;;;
5900;28/02/19 17:26:47;18.418;0.63672;;;
5901;28/02/19 17:26:48;18.418;0.63672;;;
5902;28/02/19 17:26:49;18.418;0.63672;;;
5903;28/02/19 17:26:50;18.420;0.63672;;;
5904;28/02/19 17:26:51;18.420;0.63672;;;
5905;28/02/19 17:26:52;18.420;0.63672;;;
5906;28/02/19 17:26:53;18.420;0.63672;;;
5907;28/02/19 17:26:54;18.420;0.63672;;;
5908;28/02/19 17:26:55;18.420;0.63672;;;
5909;28/02/19 17:26:56;18.420;0.63672;;;
5910;28/02/19 17:26:57;18.420;0.63668;;;
5911;28/02/19 17:26:58;18.420;0.63668;;;
5912;28/02/19 17:26:59;18.421;0.63668;;;
5913;28/02/19 17:27:00;18.420;0.63668;;;
5914;28/02/19 17:27:01;18.420;0.63668;;;
5915;28/02/19 17:27:02;18.420;0.63668;;;
5916;28/02/19 17:27:03;18.420;0.63668;;;
5917;28/02/19 17:27:04;18.420;0.63668;;;
5918;28/02/19 17:27:05;18.420;0.63664;;;
5919;28/02/19 17:27:06;18.420;0.63664;;;
5920;28/02/19 17:27:07;18.420;0.63657;;;
5921;28/02/19 17:27:08;18.420;0.63668;;;
5922;28/02/19 17:27:09;18.420;0.63664;;;
5923;28/02/19 17:27:10;18.420;0.63664;;;
5924;28/02/19 17:27:11;18.420;0.63664;;;
5925;28/02/19 17:27:12;18.418;0.63661;;;
5926;28/02/19 17:27:13;18.418;0.63657;;;
5927;28/02/19 17:27:14;18.418;0.63661;;;
5928;28/02/19 17:27:15;18.418;0.63661;;;
5929;28/02/19 17:27:16;18.417;0.63664;;;
5930;28/02/19 17:27:17;18.417;0.63664;;;
5931;28/02/19 17:27:18;18.417;0.63664;;;
5932;28/02/19 17:27:19;18.417;0.63664;;;
5933;28/02/19 17:27:20;18.415;0.63664;;;
5934;28/02/19 17:27:21;18.415;0.63664;;;
5935;28/02/19 17:27:22;18.415;0.63664;;;
5936;28/02/19 17:27:23;18.415;0.63664;;;
5937;28/02/19 17:27:24;18.415;0.63661;;;
5938;28/02/19 17:27:25;18.415;0.63661;;;
5939;28/02/19 17:27:26;18.415;0.63661;;;
5940;28/02/19 17:27:27;18.415;0.63664;;;
5941;28/02/19 17:27:28;18.415;0.63668;;;
5942;28/02/19 17:27:29;18.415;0.63664;;;
5943;28/02/19 17:27:30;18.414;0.63661;;;
5944;28/02/19 17:27:31;18.414;0.63661;;;
5945;28/02/19 17:27:32;18.414;0.63657;;;
5946;28/02/19 17:27:33;18.414;0.63653;;;
5947;28/02/19 17:27:34;18.414;0.63657;;;
5948;28/02/19 17:27:35;18.414;0.63668;;;
5949;28/02/19 17:27:36;18.414;0.63672;;;
5950;28/02/19 17:27:37;18.414;0.63672;;;
5951;28/02/19 17:27:38;18.412;0.63668;;;
5952;28/02/19 17:27:39;18.412;0.63668;;;
5953;28/02/19 17:27:40;18.412;0.63668;;;
5954;28/02/19 17:27:41;18.412;0.63668;;;
5955;28/02/19 17:27:42;18.412;0.63664;;;
5956;28/02/19 17:27:43;18.412;0.63664;;;
5957;28/02/19 17:27:44;18.412;0.63664;;;
5958;28/02/19 17:27:45;18.412;0.63664;;;
5959;28/02/19 17:27:46;18.412;0.63661;;;
5960;28/02/19 17:27:47;18.412;0.63661;;;
5961;28/02/19 17:27:48;18.412;0.63657;;;
5962;28/02/19 17:27:49;18.412;0.63653;;;
5963;28/02/19 17:27:50;18.412;0.63638;;;
5964;28/02/19 17:27:51;18.412;0.63657;;;
5965;28/02/19 17:27:52;18.412;0.63664;;;
5966;28/02/19 17:27:53;18.412;0.63661;;;
5967;28/02/19 17:27:54;18.411;0.63661;;;
5968;28/02/19 17:27:55;18.411;0.63661;;;
5969;28/02/19 17:27:56;18.411;0.63657;;;
5970;28/02/19 17:27:57;18.411;0.63653;;;
5971;28/02/19 17:27:58;18.411;0.63668;;;
5972;28/02/19 17:27:59;18.411;0.63668;;;
5973;28/02/19 17:28:00;18.411;0.63668;;;
5974;28/02/19 17:28:01;18.411;0.63668;;;
5975;28/02/19 17:28:02;18.411;0.63668;;;
5976;28/02/19 17:28:03;18.411;0.63664;;;
5977;28/02/19 17:28:04;18.411;0.63657;;;
5978;28/02/19 17:28:05;18.411;0.63649;;;
5979;28/02/19 17:28:06;18.411;0.63664;;;
5980;28/02/19 17:28:07;18.411;0.63668;;;
5981;28/02/19 17:28:08;18.411;0.63668;;;
5982;28/02/19 17:28:09;18.411;0.63668;;;
5983;28/02/19 17:28:10;18.411;0.63668;;;
5984;28/02/19 17:28:11;18.411;0.63668;;;
5985;28/02/19 17:28:12;18.411;0.63668;;;
5986;28/02/19 17:28:13;18.411;0.63668;;;
5987;28/02/19 17:28:14;18.411;0.63664;;;
5988;28/02/19 17:28:15;18.411;0.63661;;;
5989;28/02/19 17:28:16;18.411;0.63653;;;
5990;28/02/19 17:28:17;18.411;0.63661;;;
5991;28/02/19 17:28:18;18.411;0.63657;;;
5992;28/02/19 17:28:19;18.411;0.63661;;;
5993;28/02/19 17:28:20;18.411;0.63661;;;
5994;28/02/19 17:28:21;18.411;0.63661;;;
5995;28/02/19 17:28:22;18.411;0.63664;;;
5996;28/02/19 17:28:23;18.412;0.63664;;;
5997;28/02/19 17:28:24;18.412;0.63664;;;
5998;28/02/19 17:28:25;18.412;0.63661;;;
5999;28/02/19 17:28:26;18.412;0.63661;;;
6000;28/02/19 17:28:27;18.412;0.63661;;;
6001;28/02/19 17:28:28;18.412;0.63661;;;
6002;28/02/19 17:28:29;18.412;0.63657;;;
6003;28/02/19 17:28:30;18.412;0.63653;;;
6004;28/02/19 17:28:31;18.412;0.63664;;;
6005;28/02/19 17:28:32;18.412;0.63664;;;
6006;28/02/19 17:28:33;18.412;0.63664;;;
6007;28/02/19 17:28:34;18.412;0.63664;;;
6008;28/02/19 17:28:35;18.412;0.63661;;;
6009;28/02/19 17:28:36;18.414;0.63661;;;
6010;28/02/19 17:28:37;18.412;0.63657;;;
6011;28/02/19 17:28:38;18.412;0.63653;;;
6012;28/02/19 17:28:39;18.412;0.63657;;;
6013;28/02/19 17:28:40;18.412;0.63657;;;
6014;28/02/19 17:28:41;18.412;0.63653;;;
6015;28/02/19 17:28:42;18.412;0.63657;;;
6016;28/02/19 17:28:43;18.411;0.63661;;;
6017;28/02/19 17:28:44;18.411;0.63664;;;
6018;28/02/19 17:28:45;18.411;0.63657;;;
6019;28/02/19 17:28:46;18.411;0.63657;;;
6020;28/02/19 17:28:47;18.412;0.63649;;;
6021;28/02/19 17:28:48;18.412;0.63661;;;
6022;28/02/19 17:28:49;18.412;0.63657;;;
6023;28/02/19 17:28:50;18.412;0.63657;;;
6024;28/02/19 17:28:51;18.412;0.63664;;;
6025;28/02/19 17:28:52;18.412;0.63661;;;
6026;28/02/19 17:28:53;18.412;0.63653;;;
6027;28/02/19 17:28:54;18.412;0.63657;;;
6028;28/02/19 17:28:55;18.412;0.63661;;;
6029;28/02/19 17:28:56;18.412;0.63653;;;
6030;28/02/19 17:28:57;18.411;0.63653;;;
6031;28/02/19 17:28:58;18.411;0.63649;;;
6032;28/02/19 17:28:59;18.411;0.63653;;;
6033;28/02/19 17:29:00;18.411;0.63661;;;
6034;28/02/19 17:29:01;18.411;0.63661;;;
6035;28/02/19 17:29:02;18.411;0.63661;;;
6036;28/02/19 17:29:03;18.411;0.63661;;;
6037;28/02/19 17:29:04;18.412;0.63664;;;
6038;28/02/19 17:29:05;18.412;0.63661;;;
6039;28/02/19 17:29:06;18.412;0.63661;;;
6040;28/02/19 17:29:07;18.412;0.63661;;;
6041;28/02/19 17:29:08;18.412;0.63657;;;
6042;28/02/19 17:29:09;18.412;0.63657;;;
6043;28/02/19 17:29:10;18.412;0.63657;;;
6044;28/02/19 17:29:11;18.412;0.63661;;;
6045;28/02/19 17:29:12;18.412;0.63657;;;
6046;28/02/19 17:29:13;18.412;0.63661;;;
6047;28/02/19 17:29:14;18.411;0.63657;;;
6048;28/02/19 17:29:15;18.411;0.63657;;;
6049;28/02/19 17:29:16;18.411;0.63657;;;
6050;28/02/19 17:29:17;18.411;0.63653;;;
6051;28/02/19 17:29:18;18.411;0.63653;;;
6052;28/02/19 17:29:19;18.411;0.63653;;;
6053;28/02/19 17:29:20;18.411;0.63664;;;
6054;28/02/19 17:29:21;18.411;0.63664;;;
6055;28/02/19 17:29:22;18.411;0.63661;;;
6056;28/02/19 17:29:23;18.409;0.63664;;;
6057;28/02/19 17:29:24;18.409;0.63664;;;
6058;28/02/19 17:29:25;18.409;0.63661;;;
6059;28/02/19 17:29:26;18.409;0.63653;;;
6060;28/02/19 17:29:27;18.409;0.63653;;;
6061;28/02/19 17:29:28;18.409;0.63657;;;
6062;28/02/19 17:29:29;18.409;0.63664;;;
6063;28/02/19 17:29:30;18.409;0.63661;;;
6064;28/02/19 17:29:31;18.409;0.63664;;;
6065;28/02/19 17:29:32;18.409;0.63664;;;
6066;28/02/19 17:29:33;18.409;0.63664;;;
6067;28/02/19 17:29:34;18.409;0.63664;;;
6068;28/02/19 17:29:35;18.409;0.63668;;;
6069;28/02/19 17:29:36;18.409;0.63668;;;
6070;28/02/19 17:29:37;18.409;0.63668;;;
6071;28/02/19 17:29:38;18.409;0.63664;;;
6072;28/02/19 17:29:39;18.409;0.63664;;;
6073;28/02/19 17:29:40;18.409;0.63664;;;
6074;28/02/19 17:29:41;18.409;0.63664;;;
6075;28/02/19 17:29:42;18.409;0.63661;;;
6076;28/02/19 17:29:43;18.409;0.63664;;;
6077;28/02/19 17:29:44;18.409;0.63661;;;
6078;28/02/19 17:29:45;18.409;0.63661;;;
6079;28/02/19 17:29:46;18.409;0.63661;;;
6080;28/02/19 17:29:47;18.409;0.63661;;;
6081;28/02/19 17:29:48;18.409;0.63661;;;
6082;28/02/19 17:29:49;18.409;0.63657;;;
6083;28/02/19 17:29:50;18.409;0.63657;;;
6084;28/02/19 17:29:51;18.409;0.63649;;;
6085;28/02/19 17:29:52;18.409;0.63649;;;
6086;28/02/19 17:29:53;18.409;0.63649;;;
6087;28/02/19 17:29:54;18.409;0.63653;;;
6088;28/02/19 17:29:55;18.409;0.63657;;;
6089;28/02/19 17:29:56;18.411;0.63657;;;
6090;28/02/19 17:29:57;18.411;0.63657;;;
6091;28/02/19 17:29:58;18.411;0.63657;;;
6092;28/02/19 17:29:59;18.411;0.63657;;;
6093;28/02/19 17:30:00;18.411;0.63661;;;
6094;28/02/19 17:30:01;18.411;0.63657;;;
6095;28/02/19 17:30:02;18.411;0.63657;;;
6096;28/02/19 17:30:03;18.411;0.63661;;;
6097;28/02/19 17:30:04;18.411;0.63661;;;
6098;28/02/19 17:30:05;18.411;0.63661;;;
6099;28/02/19 17:30:06;18.411;0.63661;;;
6100;28/02/19 17:30:07;18.411;0.63661;;;
6101;28/02/19 17:30:08;18.411;0.63657;;;
6102;28/02/19 17:30:09;18.411;0.63661;;;
6103;28/02/19 17:30:10;18.411;0.63657;;;
6104;28/02/19 17:30:11;18.411;0.63657;;;
6105;28/02/19 17:30:12;18.411;0.63657;;;
6106;28/02/19 17:30:13;18.411;0.63653;;;
6107;28/02/19 17:30:14;18.409;0.63653;;;
6108;28/02/19 17:30:15;18.409;0.63661;;;
6109;28/02/19 17:30:16;18.409;0.63653;;;
6110;28/02/19 17:30:17;18.409;0.63649;;;
6111;28/02/19 17:30:18;18.409;0.63657;;;
6112;28/02/19 17:30:19;18.409;0.63657;;;
6113;28/02/19 17:30:20;18.409;0.63661;;;
6114;28/02/19 17:30:21;18.409;0.63657;;;
6115;28/02/19 17:30:22;18.409;0.63649;;;
6116;28/02/19 17:30:23;18.409;0.63657;;;
6117;28/02/19 17:30:24;18.409;0.63657;;;
6118;28/02/19 17:30:25;18.411;0.63630;;;
6119;28/02/19 17:30:26;18.411;0.63653;;;
6120;28/02/19 17:30:27;18.411;0.63653;;;
6121;28/02/19 17:30:28;18.411;0.63657;;;
6122;28/02/19 17:30:29;18.411;0.63661;;;
6123;28/02/19 17:30:30;18.411;0.63661;;;
6124;28/02/19 17:30:31;18.412;0.63661;;;
6125;28/02/19 17:30:32;18.412;0.63661;;;
6126;28/02/19 17:30:33;18.412;0.63661;;;
6127;28/02/19 17:30:34;18.412;0.63664;;;
6128;28/02/19 17:30:35;18.414;0.63664;;;
6129;28/02/19 17:30:36;18.414;0.63664;;;
6130;28/02/19 17:30:37;18.414;0.63664;;;
6131;28/02/19 17:30:38;18.414;0.63664;;;
6132;28/02/19 17:30:39;18.414;0.63664;;;
6133;28/02/19 17:30:40;18.415;0.63668;;;
6134;28/02/19 17:30:41;18.415;0.63664;;;
6135;28/02/19 17:30:42;18.415;0.63664;;;
6136;28/02/19 17:30:43;18.415;0.63661;;;
6137;28/02/19 17:30:44;18.417;0.63661;;;
6138;28/02/19 17:30:45;18.417;0.63661;;;
6139;28/02/19 17:30:46;18.417;0.63657;;;
6140;28/02/19 17:30:47;18.417;0.63657;;;
6141;28/02/19 17:30:48;18.418;0.63657;;;
6142;28/02/19 17:30:49;18.418;0.63653;;;
6143;28/02/19 17:30:50;18.418;0.63653;;;
6144;28/02/19 17:30:51;18.418;0.63653;;;
6145;28/02/19 17:30:52;18.418;0.63653;;;
6146;28/02/19 17:30:53;18.418;0.63657;;;
6147;28/02/19 17:30:54;18.418;0.63657;;;
6148;28/02/19 17:30:55;18.418;0.63653;;;
6149;28/02/19 17:30:56;18.420;0.63657;;;
6150;28/02/19 17:30:57;18.420;0.63657;;;
6151;28/02/19 17:30:58;18.420;0.63657;;;
6152;28/02/19 17:30:59;18.420;0.63657;;;
6153;28/02/19 17:31:00;18.420;0.63653;;;
6154;28/02/19 17:31:01;18.420;0.63653;;;
6155;28/02/19 17:31:02;18.420;0.63649;;;
6156;28/02/19 17:31:03;18.421;0.63649;;;
6157;28/02/19 17:31:04;18.421;0.63653;;;
6158;28/02/19 17:31:05;18.421;0.63653;;;
6159;28/02/19 17:31:06;18.421;0.63653;;;
6160;28/02/19 17:31:07;18.421;0.63653;;;
6161;28/02/19 17:31:08;18.421;0.63653;;;
6162;28/02/19 17:31:09;18.421;0.63653;;;
6163;28/02/19 17:31:10;18.421;0.63657;;;
6164;28/02/19 17:31:11;18.421;0.63653;;;
6165;28/02/19 17:31:12;18.421;0.63657;;;
6166;28/02/19 17:31:13;18.421;0.63657;;;
6167;28/02/19 17:31:14;18.421;0.63657;;;
6168;28/02/19 17:31:15;18.421;0.63657;;;
6169;28/02/19 17:31:16;18.421;0.63653;;;
6170;28/02/19 17:31:17;18.421;0.63657;;;
6171;28/02/19 17:31:18;18.421;0.63653;;;
6172;28/02/19 17:31:19;18.421;0.63657;;;
6173;28/02/19 17:31:20;18.421;0.63657;;;
6174;28/02/19 17:31:21;18.420;0.63653;;;
6175;28/02/19 17:31:22;18.420;0.63657;;;
6176;28/02/19 17:31:23;18.420;0.63657;;;
6177;28/02/19 17:31:24;18.420;0.63653;;;
6178;28/02/19 17:31:25;18.420;0.63657;;;
6179;28/02/19 17:31:26;18.420;0.63657;;;
6180;28/02/19 17:31:27;18.420;0.63657;;;
6181;28/02/19 17:31:28;18.420;0.63661;;;
