"Plot Title: p45p"
"#","Date Time, GMT+02:00","Volt, V (LGR S/N: 10117155, SEN S/N: 10117155, LBL: Pression)","Temp, °C (LGR S/N: 10117155, SEN S/N: 10117155, LBL: Température)","Host Connected (LGR S/N: 10117155)","Stopped (LGR S/N: 10117155)","End Of File (LGR S/N: 10117155)"
3328,30/04/19 10:05:07,1.32784,16.511,,,
3329,30/04/19 10:05:08,1.32845,16.487,,,
3330,30/04/19 10:05:09,1.32784,16.463,,,
3331,30/04/19 10:05:10,1.32784,16.487,,,
3332,30/04/19 10:05:11,1.32845,16.463,,,
3333,30/04/19 10:05:12,1.32662,16.487,,,
3334,30/04/19 10:05:13,1.32662,16.463,,,
3335,30/04/19 10:05:14,1.32784,16.511,,,
3336,30/04/19 10:05:15,1.32845,16.463,,,
3337,30/04/19 10:05:16,1.32723,16.487,,,
3338,30/04/19 10:05:17,1.32723,16.487,,,
3339,30/04/19 10:05:18,1.32723,16.487,,,
3340,30/04/19 10:05:19,1.32723,16.511,,,
3341,30/04/19 10:05:20,1.32662,16.463,,,
3342,30/04/19 10:05:21,1.32784,16.487,,,
3343,30/04/19 10:05:22,1.32784,16.511,,,
3344,30/04/19 10:05:23,1.32601,16.487,,,
3345,30/04/19 10:05:24,1.32845,16.511,,,
3346,30/04/19 10:05:25,1.32784,16.511,,,
3347,30/04/19 10:05:26,1.32784,16.511,,,
3348,30/04/19 10:05:27,1.32662,16.511,,,
3349,30/04/19 10:05:28,1.32784,16.511,,,
3350,30/04/19 10:05:29,1.32784,16.463,,,
3351,30/04/19 10:05:30,1.32723,16.511,,,
3352,30/04/19 10:05:31,1.32784,16.487,,,
3353,30/04/19 10:05:32,1.32662,16.487,,,
3354,30/04/19 10:05:33,1.32845,16.487,,,
3355,30/04/19 10:05:34,1.32784,16.487,,,
3356,30/04/19 10:05:35,1.32540,16.487,,,
3357,30/04/19 10:05:36,1.32845,16.487,,,
3358,30/04/19 10:05:37,1.32845,16.487,,,
3359,30/04/19 10:05:38,1.32601,16.487,,,
3360,30/04/19 10:05:39,1.32845,16.487,,,
3361,30/04/19 10:05:40,1.32723,16.487,,,
3362,30/04/19 10:05:41,1.32845,16.487,,,
3363,30/04/19 10:05:42,1.32845,16.487,,,
3364,30/04/19 10:05:43,1.32784,16.439,,,
3365,30/04/19 10:05:44,1.32784,16.511,,,
3366,30/04/19 10:05:45,1.32662,16.511,,,
3367,30/04/19 10:05:46,1.32784,16.487,,,
3368,30/04/19 10:05:47,1.32723,16.511,,,
3369,30/04/19 10:05:48,1.32662,16.487,,,
3370,30/04/19 10:05:49,1.32845,16.487,,,
3371,30/04/19 10:05:50,1.32784,16.487,,,
3372,30/04/19 10:05:51,1.32723,16.487,,,
3373,30/04/19 10:05:52,1.32906,16.439,,,
3374,30/04/19 10:05:53,1.32845,16.463,,,
3375,30/04/19 10:05:54,1.32784,16.487,,,
3376,30/04/19 10:05:55,1.32662,16.463,,,
3377,30/04/19 10:05:56,1.32784,16.487,,,
3378,30/04/19 10:05:57,1.32723,16.511,,,
3379,30/04/19 10:05:58,1.33578,16.511,,,
3380,30/04/19 10:05:59,1.33883,16.511,,,
3381,30/04/19 10:06:00,1.33944,16.463,,,
3382,30/04/19 10:06:01,1.34066,16.511,,,
3383,30/04/19 10:06:02,1.34188,16.534,,,
3384,30/04/19 10:06:03,1.34188,16.487,,,
3385,30/04/19 10:06:04,1.34310,16.487,,,
3386,30/04/19 10:06:05,1.34066,16.487,,,
3387,30/04/19 10:06:06,1.34127,16.487,,,
3388,30/04/19 10:06:07,1.34127,16.487,,,
3389,30/04/19 10:06:08,1.34188,16.487,,,
3390,30/04/19 10:06:09,1.34127,16.511,,,
3391,30/04/19 10:06:10,1.34188,16.463,,,
3392,30/04/19 10:06:11,1.34249,16.463,,,
3393,30/04/19 10:06:12,1.34127,16.511,,,
3394,30/04/19 10:06:13,1.34249,16.487,,,
3395,30/04/19 10:06:14,1.34249,16.463,,,
3396,30/04/19 10:06:15,1.34066,16.511,,,
3397,30/04/19 10:06:16,1.34066,16.511,,,
3398,30/04/19 10:06:17,1.34127,16.487,,,
3399,30/04/19 10:06:18,1.34127,16.463,,,
3400,30/04/19 10:06:19,1.34188,16.511,,,
3401,30/04/19 10:06:20,1.34066,16.487,,,
3402,30/04/19 10:06:21,1.35348,16.487,,,
3403,30/04/19 10:06:22,1.35653,16.511,,,
3404,30/04/19 10:06:23,1.35714,16.511,,,
3405,30/04/19 10:06:24,1.35836,16.463,,,
3406,30/04/19 10:06:25,1.35653,16.511,,,
3407,30/04/19 10:06:26,1.35592,16.487,,,
3408,30/04/19 10:06:27,1.35531,16.487,,,
3409,30/04/19 10:06:28,1.35592,16.511,,,
3410,30/04/19 10:06:29,1.35653,16.534,,,
3411,30/04/19 10:06:30,1.35775,16.463,,,
3412,30/04/19 10:06:31,1.35775,16.487,,,
3413,30/04/19 10:06:32,1.35714,16.487,,,
3414,30/04/19 10:06:33,1.35714,16.487,,,
3415,30/04/19 10:06:34,1.35714,16.534,,,
3416,30/04/19 10:06:35,1.35531,16.487,,,
3417,30/04/19 10:06:36,1.35836,16.487,,,
3418,30/04/19 10:06:37,1.35592,16.487,,,
3419,30/04/19 10:06:38,1.35653,16.534,,,
3420,30/04/19 10:06:39,1.35531,16.487,,,
3421,30/04/19 10:06:40,1.35653,16.534,,,
3422,30/04/19 10:06:41,1.35653,16.487,,,
3423,30/04/19 10:06:42,1.35775,16.487,,,
3424,30/04/19 10:06:43,1.35714,16.511,,,
3425,30/04/19 10:06:44,1.35592,16.534,,,
3426,30/04/19 10:06:45,1.35653,16.534,,,
3427,30/04/19 10:06:46,1.35714,16.511,,,
3428,30/04/19 10:06:47,1.35775,16.511,,,
3429,30/04/19 10:06:48,1.35653,16.487,,,
3430,30/04/19 10:06:49,1.35775,16.487,,,
3431,30/04/19 10:06:50,1.35714,16.463,,,
3432,30/04/19 10:06:51,1.35531,16.487,,,
3433,30/04/19 10:06:52,1.35714,16.487,,,
3434,30/04/19 10:06:53,1.35653,16.487,,,
3435,30/04/19 10:06:54,1.35592,16.511,,,
3436,30/04/19 10:06:55,1.35714,16.487,,,
3437,30/04/19 10:06:56,1.35653,16.487,,,
3438,30/04/19 10:06:57,1.35714,16.463,,,
3439,30/04/19 10:06:58,1.35531,16.487,,,
3440,30/04/19 10:06:59,1.35714,16.487,,,
3441,30/04/19 10:07:00,1.35653,16.511,,,
3442,30/04/19 10:07:01,1.35653,16.511,,,
3443,30/04/19 10:07:02,1.35531,16.487,,,
3444,30/04/19 10:07:03,1.35531,16.511,,,
3445,30/04/19 10:07:04,1.35714,16.463,,,
3446,30/04/19 10:07:05,1.35714,16.487,,,
3447,30/04/19 10:07:06,1.35714,16.511,,,
3448,30/04/19 10:07:07,1.35775,16.487,,,
3449,30/04/19 10:07:08,1.35653,16.463,,,
3450,30/04/19 10:07:09,1.35470,16.487,,,
3451,30/04/19 10:07:10,1.35653,16.487,,,
3452,30/04/19 10:07:11,1.36874,16.487,,,
3453,30/04/19 10:07:12,1.37363,16.487,,,
3454,30/04/19 10:07:13,1.37912,16.463,,,
3455,30/04/19 10:07:14,1.37851,16.463,,,
3456,30/04/19 10:07:15,1.37973,16.511,,,
3457,30/04/19 10:07:16,1.38278,16.511,,,
3458,30/04/19 10:07:17,1.38339,16.511,,,
3459,30/04/19 10:07:18,1.38156,16.487,,,
3460,30/04/19 10:07:19,1.38156,16.487,,,
3461,30/04/19 10:07:20,1.38278,16.463,,,
3462,30/04/19 10:07:21,1.38278,16.487,,,
3463,30/04/19 10:07:22,1.38339,16.487,,,
3464,30/04/19 10:07:23,1.38156,16.511,,,
3465,30/04/19 10:07:24,1.38339,16.511,,,
3466,30/04/19 10:07:25,1.38217,16.487,,,
3467,30/04/19 10:07:26,1.38217,16.511,,,
3468,30/04/19 10:07:27,1.38278,16.463,,,
3469,30/04/19 10:07:28,1.38339,16.463,,,
3470,30/04/19 10:07:29,1.38339,16.487,,,
3471,30/04/19 10:07:30,1.38156,16.511,,,
3472,30/04/19 10:07:31,1.38278,16.511,,,
3473,30/04/19 10:07:32,1.38095,16.487,,,
3474,30/04/19 10:07:33,1.38278,16.487,,,
3475,30/04/19 10:07:34,1.38339,16.487,,,
3476,30/04/19 10:07:35,1.38217,16.487,,,
3477,30/04/19 10:07:36,1.38339,16.487,,,
3478,30/04/19 10:07:37,1.38156,16.487,,,
3479,30/04/19 10:07:38,1.38278,16.511,,,
3480,30/04/19 10:07:39,1.38156,16.487,,,
3481,30/04/19 10:07:40,1.38278,16.511,,,
3482,30/04/19 10:07:41,1.38278,16.487,,,
3483,30/04/19 10:07:42,1.38278,16.511,,,
3484,30/04/19 10:07:43,1.38462,16.487,,,
3485,30/04/19 10:07:44,1.38217,16.511,,,
3486,30/04/19 10:07:45,1.38400,16.511,,,
3487,30/04/19 10:07:46,1.38278,16.487,,,
3488,30/04/19 10:07:47,1.38156,16.511,,,
3489,30/04/19 10:07:48,1.38278,16.487,,,
3490,30/04/19 10:07:49,1.38217,16.487,,,
3491,30/04/19 10:07:50,1.38339,16.511,,,
3492,30/04/19 10:07:51,1.38339,16.487,,,
3493,30/04/19 10:07:52,1.38217,16.511,,,
3494,30/04/19 10:07:53,1.38217,16.511,,,
3495,30/04/19 10:07:54,1.38095,16.487,,,
3496,30/04/19 10:07:55,1.38339,16.511,,,
3497,30/04/19 10:07:56,1.38095,16.511,,,
3498,30/04/19 10:07:57,1.38339,16.511,,,
3499,30/04/19 10:07:58,1.38339,16.511,,,
3500,30/04/19 10:07:59,1.38339,16.511,,,
3501,30/04/19 10:08:00,1.38278,16.534,,,
3502,30/04/19 10:08:01,1.39377,16.511,,,
3503,30/04/19 10:08:02,1.40110,16.534,,,
3504,30/04/19 10:08:03,1.40904,16.511,,,
3505,30/04/19 10:08:04,1.40965,16.534,,,
3506,30/04/19 10:08:05,1.41087,16.511,,,
3507,30/04/19 10:08:06,1.40965,16.487,,,
3508,30/04/19 10:08:07,1.40904,16.487,,,
3509,30/04/19 10:08:08,1.40965,16.511,,,
3510,30/04/19 10:08:09,1.40842,16.511,,,
3511,30/04/19 10:08:10,1.40904,16.511,,,
3512,30/04/19 10:08:11,1.41087,16.511,,,
3513,30/04/19 10:08:12,1.41087,16.487,,,
3514,30/04/19 10:08:13,1.41026,16.511,,,
3515,30/04/19 10:08:14,1.40904,16.511,,,
3516,30/04/19 10:08:15,1.40842,16.487,,,
3517,30/04/19 10:08:16,1.40781,16.511,,,
3518,30/04/19 10:08:17,1.40842,16.511,,,
3519,30/04/19 10:08:18,1.40904,16.487,,,
3520,30/04/19 10:08:19,1.40965,16.511,,,
3521,30/04/19 10:08:20,1.40965,16.511,,,
3522,30/04/19 10:08:21,1.40904,16.511,,,
3523,30/04/19 10:08:22,1.40965,16.534,,,
3524,30/04/19 10:08:23,1.40904,16.511,,,
3525,30/04/19 10:08:24,1.40781,16.487,,,
3526,30/04/19 10:08:25,1.41026,16.487,,,
3527,30/04/19 10:08:26,1.41026,16.511,,,
3528,30/04/19 10:08:27,1.40965,16.534,,,
3529,30/04/19 10:08:28,1.42552,16.534,,,
3530,30/04/19 10:08:29,1.42735,16.534,,,
3531,30/04/19 10:08:30,1.42796,16.487,,,
3532,30/04/19 10:08:31,1.43162,16.511,,,
3533,30/04/19 10:08:32,1.43284,16.511,,,
3534,30/04/19 10:08:33,1.43407,16.511,,,
3535,30/04/19 10:08:34,1.43529,16.511,,,
3536,30/04/19 10:08:35,1.43468,16.511,,,
3537,30/04/19 10:08:36,1.43590,16.487,,,
3538,30/04/19 10:08:37,1.43529,16.534,,,
3539,30/04/19 10:08:38,1.43529,16.511,,,
3540,30/04/19 10:08:39,1.43590,16.511,,,
3541,30/04/19 10:08:40,1.43468,16.511,,,
3542,30/04/19 10:08:41,1.43407,16.487,,,
3543,30/04/19 10:08:42,1.43590,16.511,,,
3544,30/04/19 10:08:43,1.43529,16.487,,,
3545,30/04/19 10:08:44,1.43590,16.511,,,
3546,30/04/19 10:08:45,1.43407,16.487,,,
3547,30/04/19 10:08:46,1.43529,16.511,,,
3548,30/04/19 10:08:47,1.43468,16.463,,,
3549,30/04/19 10:08:48,1.43529,16.511,,,
3550,30/04/19 10:08:49,1.43468,16.511,,,
3551,30/04/19 10:08:50,1.43346,16.511,,,
3552,30/04/19 10:08:51,1.43468,16.463,,,
3553,30/04/19 10:08:52,1.43529,16.511,,,
3554,30/04/19 10:08:53,1.43284,16.511,,,
3555,30/04/19 10:08:54,1.43407,16.511,,,
3556,30/04/19 10:08:55,1.43284,16.534,,,
3557,30/04/19 10:08:56,1.43346,16.511,,,
3558,30/04/19 10:08:57,1.43407,16.511,,,
3559,30/04/19 10:08:58,1.43346,16.487,,,
3560,30/04/19 10:08:59,1.43529,16.511,,,
3561,30/04/19 10:09:00,1.43468,16.511,,,
3562,30/04/19 10:09:01,1.43407,16.487,,,
3563,30/04/19 10:09:02,1.43529,16.487,,,
3564,30/04/19 10:09:03,1.43407,16.511,,,
3565,30/04/19 10:09:04,1.43346,16.511,,,
3566,30/04/19 10:09:05,1.43468,16.487,,,
3567,30/04/19 10:09:06,1.43468,16.511,,,
3568,30/04/19 10:09:07,1.44750,16.439,,,
3569,30/04/19 10:09:08,1.45421,16.487,,,
3570,30/04/19 10:09:09,1.46276,16.511,,,
3571,30/04/19 10:09:10,1.46215,16.511,,,
3572,30/04/19 10:09:11,1.46581,16.511,,,
3573,30/04/19 10:09:12,1.47070,16.487,,,
3574,30/04/19 10:09:13,1.47070,16.463,,,
3575,30/04/19 10:09:14,1.47253,16.487,,,
3576,30/04/19 10:09:15,1.47314,16.511,,,
3577,30/04/19 10:09:16,1.47497,16.463,,,
3578,30/04/19 10:09:17,1.47436,16.487,,,
3579,30/04/19 10:09:18,1.47436,16.511,,,
3580,30/04/19 10:09:19,1.47253,16.534,,,
3581,30/04/19 10:09:20,1.47436,16.511,,,
3582,30/04/19 10:09:21,1.47497,16.463,,,
3583,30/04/19 10:09:22,1.47253,16.487,,,
3584,30/04/19 10:09:23,1.47375,16.463,,,
3585,30/04/19 10:09:24,1.47436,16.487,,,
3586,30/04/19 10:09:25,1.47253,16.463,,,
3587,30/04/19 10:09:26,1.47375,16.511,,,
3588,30/04/19 10:09:27,1.47497,16.487,,,
3589,30/04/19 10:09:28,1.47375,16.511,,,
3590,30/04/19 10:09:29,1.47253,16.487,,,
3591,30/04/19 10:09:30,1.47436,16.511,,,
3592,30/04/19 10:09:31,1.47497,16.487,,,
3593,30/04/19 10:09:32,1.47619,16.487,,,
3594,30/04/19 10:09:33,1.47497,16.511,,,
3595,30/04/19 10:09:34,1.47436,16.511,,,
3596,30/04/19 10:09:35,1.47497,16.487,,,
3597,30/04/19 10:09:36,1.47436,16.511,,,
3598,30/04/19 10:09:37,1.47375,16.511,,,
3599,30/04/19 10:09:38,1.47436,16.511,,,
3600,30/04/19 10:09:39,1.47497,16.511,,,
3601,30/04/19 10:09:40,1.47436,16.511,,,
3602,30/04/19 10:09:41,1.47436,16.487,,,
3603,30/04/19 10:09:42,1.47436,16.487,,,
3604,30/04/19 10:09:43,1.47436,16.487,,,
3605,30/04/19 10:09:44,1.47314,16.511,,,
3606,30/04/19 10:09:45,1.47497,16.511,,,
3607,30/04/19 10:09:46,1.47558,16.511,,,
3608,30/04/19 10:09:47,1.47436,16.487,,,
3609,30/04/19 10:09:48,1.47375,16.511,,,
3610,30/04/19 10:09:49,1.47558,16.511,,,
3611,30/04/19 10:09:50,1.47558,16.487,,,
3612,30/04/19 10:09:51,1.47497,16.511,,,
3613,30/04/19 10:09:52,1.47253,16.487,,,
3614,30/04/19 10:09:53,1.47436,16.463,,,
3615,30/04/19 10:09:54,1.47375,16.487,,,
3616,30/04/19 10:09:55,1.47314,16.511,,,
3617,30/04/19 10:09:56,1.47314,16.511,,,
3618,30/04/19 10:09:57,1.47497,16.511,,,
3619,30/04/19 10:09:58,1.47436,16.487,,,
3620,30/04/19 10:09:59,1.47375,16.487,,,
3621,30/04/19 10:10:00,1.47436,16.487,,,
3622,30/04/19 10:10:01,1.49328,16.511,,,
3623,30/04/19 10:10:02,1.50000,16.487,,,
3624,30/04/19 10:10:03,1.50122,16.511,,,
3625,30/04/19 10:10:04,1.50244,16.511,,,
3626,30/04/19 10:10:05,1.51038,16.534,,,
3627,30/04/19 10:10:06,1.50488,16.511,,,
3628,30/04/19 10:10:07,1.50611,16.487,,,
3629,30/04/19 10:10:08,1.50549,16.463,,,
3630,30/04/19 10:10:09,1.50427,16.511,,,
3631,30/04/19 10:10:10,1.50549,16.487,,,
3632,30/04/19 10:10:11,1.50549,16.487,,,
3633,30/04/19 10:10:12,1.50366,16.534,,,
3634,30/04/19 10:10:13,1.50611,16.487,,,
3635,30/04/19 10:10:14,1.50488,16.511,,,
3636,30/04/19 10:10:15,1.50488,16.511,,,
3637,30/04/19 10:10:16,1.50611,16.487,,,
3638,30/04/19 10:10:17,1.50488,16.511,,,
3639,30/04/19 10:10:18,1.50488,16.511,,,
3640,30/04/19 10:10:19,1.50488,16.511,,,
3641,30/04/19 10:10:20,1.50549,16.487,,,
3642,30/04/19 10:10:21,1.50549,16.511,,,
3643,30/04/19 10:10:22,1.50488,16.511,,,
3644,30/04/19 10:10:23,1.50611,16.487,,,
3645,30/04/19 10:10:24,1.50549,16.511,,,
3646,30/04/19 10:10:25,1.50549,16.511,,,
3647,30/04/19 10:10:26,1.50611,16.511,,,
3648,30/04/19 10:10:27,1.50672,16.487,,,
3649,30/04/19 10:10:28,1.50488,16.487,,,
3650,30/04/19 10:10:29,1.50305,16.511,,,
3651,30/04/19 10:10:30,1.50488,16.511,,,
3652,30/04/19 10:10:31,1.50611,16.487,,,
3653,30/04/19 10:10:32,1.50366,16.463,,,
3654,30/04/19 10:10:33,1.50305,16.487,,,
3655,30/04/19 10:10:34,1.50549,16.487,,,
3656,30/04/19 10:10:35,1.51770,16.463,,,
3657,30/04/19 10:10:36,1.52015,16.487,,,
3658,30/04/19 10:10:37,1.52259,16.487,,,
3659,30/04/19 10:10:38,1.52686,16.511,,,
3660,30/04/19 10:10:39,1.52930,16.463,,,
3661,30/04/19 10:10:40,1.52747,16.487,,,
3662,30/04/19 10:10:41,1.52686,16.487,,,
3663,30/04/19 10:10:42,1.52808,16.487,,,
3664,30/04/19 10:10:43,1.52747,16.487,,,
3665,30/04/19 10:10:44,1.52869,16.511,,,
3666,30/04/19 10:10:45,1.52747,16.487,,,
3667,30/04/19 10:10:46,1.52930,16.511,,,
3668,30/04/19 10:10:47,1.52991,16.487,,,
3669,30/04/19 10:10:48,1.52808,16.511,,,
3670,30/04/19 10:10:49,1.52869,16.511,,,
3671,30/04/19 10:10:50,1.52930,16.463,,,
3672,30/04/19 10:10:51,1.52808,16.511,,,
3673,30/04/19 10:10:52,1.52747,16.511,,,
3674,30/04/19 10:10:53,1.52930,16.439,,,
3675,30/04/19 10:10:54,1.52869,16.487,,,
3676,30/04/19 10:10:55,1.52869,16.487,,,
3677,30/04/19 10:10:56,1.52808,16.487,,,
3678,30/04/19 10:10:57,1.52808,16.511,,,
3679,30/04/19 10:10:58,1.52808,16.487,,,
3680,30/04/19 10:10:59,1.52808,16.511,,,
3681,30/04/19 10:11:00,1.52869,16.511,,,
3682,30/04/19 10:11:01,1.52930,16.463,,,
3683,30/04/19 10:11:02,1.52869,16.511,,,
3684,30/04/19 10:11:03,1.52869,16.511,,,
3685,30/04/19 10:11:04,1.53053,16.511,,,
3686,30/04/19 10:11:05,1.52930,16.463,,,
3687,30/04/19 10:11:06,1.52808,16.511,,,
3688,30/04/19 10:11:07,1.52686,16.487,,,
3689,30/04/19 10:11:08,1.52930,16.463,,,
3690,30/04/19 10:11:09,1.52930,16.463,,,
3691,30/04/19 10:11:10,1.52930,16.487,,,
3692,30/04/19 10:11:11,1.52869,16.534,,,
3693,30/04/19 10:11:12,1.52930,16.463,,,
3694,30/04/19 10:11:13,1.52930,16.487,,,
3695,30/04/19 10:11:14,1.52930,16.487,,,
3696,30/04/19 10:11:15,1.52869,16.487,,,
3697,30/04/19 10:11:16,1.52869,16.487,,,
3698,30/04/19 10:11:17,1.52991,16.487,,,
3699,30/04/19 10:11:18,1.52991,16.487,,,
3700,30/04/19 10:11:19,1.52930,16.511,,,
3701,30/04/19 10:11:20,1.52869,16.511,,,
3702,30/04/19 10:11:21,1.52808,16.511,,,
3703,30/04/19 10:11:22,1.52930,16.487,,,
3704,30/04/19 10:11:23,1.52747,16.511,,,
3705,30/04/19 10:11:24,1.52747,16.511,,,
3706,30/04/19 10:11:25,1.52930,16.487,,,
3707,30/04/19 10:11:26,1.52930,16.463,,,
3708,30/04/19 10:11:27,1.52991,16.463,,,
3709,30/04/19 10:11:28,1.52869,16.463,,,
3710,30/04/19 10:11:29,1.52747,16.511,,,
3711,30/04/19 10:11:30,1.52930,16.487,,,
3712,30/04/19 10:11:31,1.52869,16.463,,,
3713,30/04/19 10:11:32,1.52808,16.487,,,
3714,30/04/19 10:11:33,1.52869,16.487,,,
3715,30/04/19 10:11:34,1.53053,16.487,,,
3716,30/04/19 10:11:35,1.52930,16.439,,,
3717,30/04/19 10:11:36,1.52991,16.487,,,
3718,30/04/19 10:11:37,1.52808,16.487,,,
3719,30/04/19 10:11:38,1.52869,16.439,,,
3720,30/04/19 10:11:39,1.52930,16.511,,,
3721,30/04/19 10:11:40,1.52991,16.511,,,
3722,30/04/19 10:11:41,1.52930,16.511,,,
3723,30/04/19 10:11:42,1.52991,16.511,,,
3724,30/04/19 10:11:43,1.54151,16.511,,,
3725,30/04/19 10:11:44,1.55433,16.487,,,
3726,30/04/19 10:11:45,1.55433,16.487,,,
3727,30/04/19 10:11:46,1.55983,16.511,,,
3728,30/04/19 10:11:47,1.56288,16.487,,,
3729,30/04/19 10:11:48,1.56227,16.511,,,
3730,30/04/19 10:11:49,1.56349,16.463,,,
3731,30/04/19 10:11:50,1.56288,16.487,,,
3732,30/04/19 10:11:51,1.56227,16.511,,,
3733,30/04/19 10:11:52,1.56288,16.511,,,
3734,30/04/19 10:11:53,1.56349,16.487,,,
3735,30/04/19 10:11:54,1.56227,16.487,,,
3736,30/04/19 10:11:55,1.56227,16.511,,,
3737,30/04/19 10:11:56,1.56349,16.511,,,
3738,30/04/19 10:11:57,1.56288,16.487,,,
3739,30/04/19 10:11:58,1.56349,16.487,,,
3740,30/04/19 10:11:59,1.56349,16.511,,,
3741,30/04/19 10:12:00,1.56227,16.511,,,
3742,30/04/19 10:12:01,1.56410,16.487,,,
3743,30/04/19 10:12:02,1.56105,16.487,,,
3744,30/04/19 10:12:03,1.56105,16.487,,,
3745,30/04/19 10:12:04,1.56044,16.487,,,
3746,30/04/19 10:12:05,1.56227,16.463,,,
3747,30/04/19 10:12:06,1.56410,16.487,,,
3748,30/04/19 10:12:07,1.56166,16.487,,,
3749,30/04/19 10:12:08,1.56349,16.487,,,
3750,30/04/19 10:12:09,1.56288,16.487,,,
3751,30/04/19 10:12:10,1.56349,16.487,,,
3752,30/04/19 10:12:11,1.56227,16.487,,,
3753,30/04/19 10:12:12,1.56105,16.487,,,
3754,30/04/19 10:12:13,1.56288,16.487,,,
3755,30/04/19 10:12:14,1.56410,16.487,,,
3756,30/04/19 10:12:15,1.56349,16.487,,,
3757,30/04/19 10:12:16,1.56349,16.463,,,
3758,30/04/19 10:12:17,1.56227,16.487,,,
3759,30/04/19 10:12:18,1.56288,16.439,,,
3760,30/04/19 10:12:19,1.56288,16.463,,,
3761,30/04/19 10:12:20,1.56166,16.487,,,
3762,30/04/19 10:12:21,1.56349,16.463,,,
3763,30/04/19 10:12:22,1.56288,16.511,,,
3764,30/04/19 10:12:23,1.56349,16.463,,,
3765,30/04/19 10:12:24,1.56166,16.487,,,
3766,30/04/19 10:12:25,1.56105,16.487,,,
3767,30/04/19 10:12:26,1.56288,16.463,,,
3768,30/04/19 10:12:27,1.56227,16.487,,,
3769,30/04/19 10:12:28,1.56166,16.487,,,
3770,30/04/19 10:12:29,1.56166,16.487,,,
3771,30/04/19 10:12:30,1.56349,16.511,,,
3772,30/04/19 10:12:31,1.56410,16.487,,,
3773,30/04/19 10:12:32,1.56288,16.487,,,
3774,30/04/19 10:12:33,1.56349,16.487,,,
3775,30/04/19 10:12:34,1.56349,16.463,,,
3776,30/04/19 10:12:35,1.56166,16.463,,,
3777,30/04/19 10:12:36,1.58730,16.487,,,
3778,30/04/19 10:12:37,1.61233,16.487,,,
3779,30/04/19 10:12:38,1.61294,16.487,,,
3780,30/04/19 10:12:39,1.61416,16.487,,,
3781,30/04/19 10:12:40,1.61294,16.487,,,
3782,30/04/19 10:12:41,1.61416,16.487,,,
3783,30/04/19 10:12:42,1.61477,16.487,,,
3784,30/04/19 10:12:43,1.61355,16.487,,,
3785,30/04/19 10:12:44,1.61477,16.487,,,
3786,30/04/19 10:12:45,1.61477,16.487,,,
3787,30/04/19 10:12:46,1.61294,16.511,,,
3788,30/04/19 10:12:47,1.61355,16.511,,,
3789,30/04/19 10:12:48,1.61294,16.487,,,
3790,30/04/19 10:12:49,1.61477,16.487,,,
3791,30/04/19 10:12:50,1.61538,16.487,,,
3792,30/04/19 10:12:51,1.61355,16.487,,,
3793,30/04/19 10:12:52,1.61477,16.487,,,
3794,30/04/19 10:12:53,1.61416,16.511,,,
3795,30/04/19 10:12:54,1.61355,16.487,,,
3796,30/04/19 10:12:55,1.63187,16.487,,,
3797,30/04/19 10:12:56,1.67338,16.511,,,
3798,30/04/19 10:12:57,1.69902,16.487,,,
3799,30/04/19 10:12:58,1.69963,16.487,,,
3800,30/04/19 10:12:59,1.69963,16.487,,,
3801,30/04/19 10:13:00,1.69902,16.487,,,
3802,30/04/19 10:13:01,1.69902,16.487,,,
3803,30/04/19 10:13:02,1.69963,16.487,,,
3804,30/04/19 10:13:03,1.69841,16.511,,,
3805,30/04/19 10:13:04,1.69902,16.511,,,
3806,30/04/19 10:13:05,1.69963,16.487,,,
3807,30/04/19 10:13:06,1.69902,16.463,,,
3808,30/04/19 10:13:07,1.69780,16.511,,,
3809,30/04/19 10:13:08,1.69780,16.511,,,
3810,30/04/19 10:13:09,1.69841,16.487,,,
3811,30/04/19 10:13:10,1.69841,16.534,,,
3812,30/04/19 10:13:11,1.69902,16.487,,,
3813,30/04/19 10:13:12,1.69841,16.487,,,
3814,30/04/19 10:13:13,1.69841,16.511,,,
3815,30/04/19 10:13:14,1.69841,16.511,,,
3816,30/04/19 10:13:15,1.69841,16.511,,,
3817,30/04/19 10:13:16,1.69902,16.463,,,
3818,30/04/19 10:13:17,1.69902,16.487,,,
3819,30/04/19 10:13:18,1.69841,16.487,,,
3820,30/04/19 10:13:19,1.69841,16.463,,,
3821,30/04/19 10:13:20,1.69719,16.487,,,
3822,30/04/19 10:13:21,1.74054,16.463,,,
3823,30/04/19 10:13:22,1.77350,16.463,,,
3824,30/04/19 10:13:23,1.78327,16.463,,,
3825,30/04/19 10:13:24,1.78144,16.463,,,
3826,30/04/19 10:13:25,1.79365,16.487,,,
3827,30/04/19 10:13:26,1.80037,16.487,,,
3828,30/04/19 10:13:27,1.80159,16.511,,,
3829,30/04/19 10:13:28,1.80098,16.487,,,
3830,30/04/19 10:13:29,1.80220,16.487,,,
3831,30/04/19 10:13:30,1.80037,16.463,,,
3832,30/04/19 10:13:31,1.80159,16.487,,,
3833,30/04/19 10:13:32,1.80159,16.487,,,
3834,30/04/19 10:13:33,1.80098,16.463,,,
3835,30/04/19 10:13:34,1.80037,16.487,,,
3836,30/04/19 10:13:35,1.80281,16.487,,,
3837,30/04/19 10:13:36,1.80342,16.534,,,
3838,30/04/19 10:13:37,1.80159,16.511,,,
3839,30/04/19 10:13:38,1.80342,16.463,,,
