dates,tension,temperature,deltaH,experiment
11/03/2019 14:25:31,1.26630729759249,18.068,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:26:31,1.26626729759249,18.051,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:27:31,1.26611729759249,18.053,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:28:31,1.26599729759249,17.996,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:29:31,1.26592729759249,17.961,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:30:31,1.26592729759249,17.947,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:31:31,1.26588729759249,17.919,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:32:31,1.26580729759249,17.885,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:33:31,1.26607729759249,17.842,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:34:31,1.26554729759249,17.833,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:35:31,1.26584729759249,17.784,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:36:31,1.26550729759249,17.73,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:37:31,1.26596729759249,17.72,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:38:31,1.26584729759249,17.699,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:39:31,1.26557729759249,17.642,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:40:31,1.26535729759249,17.642,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:41:31,1.26512729759249,17.601,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:42:31,1.26554729759249,17.573,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:43:31,1.26519729759249,17.556,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:44:31,1.26546729759249,17.529,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:45:31,1.26519729759249,17.477,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:46:31,1.26538729759249,17.445,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:47:31,1.26481729759249,17.443,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:48:31,1.26493729759249,17.396,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:49:31,1.26538729759249,17.351,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:50:31,1.26512729759249,17.333,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:51:31,1.26493729759249,17.314,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:52:31,1.26493729759249,17.248,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:53:31,1.26493729759249,17.22,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:54:31,1.26493729759249,17.22,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:55:31,1.26470729759249,17.159,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:56:31,1.26485729759249,17.116,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:57:31,1.26477729759249,17.106,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:58:31,1.26493729759249,17.098,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 14:59:31,1.26470729759249,17.046,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:00:31,1.26443729759249,17.024,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:01:31,1.26451729759249,16.994,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:02:31,1.26412729759249,16.941,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:03:31,1.26439729759249,16.918,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:04:31,1.26432729759249,16.926,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:05:31,1.26443729759249,16.871,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:06:31,1.26439729759249,16.838,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:07:31,1.26454729759249,16.804,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:08:31,1.26397729759249,16.781,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:09:31,1.26439729759249,16.723,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:10:31,1.26393729759249,16.729,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:11:31,1.26424729759249,16.701,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:12:31,1.26370729759249,16.644,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:13:31,1.26432729759249,16.636,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:14:31,1.26359729759249,16.621,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:15:31,1.26397729759249,16.566,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:16:31,1.26378729759249,16.515,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:17:31,1.26390729759249,16.499,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:18:31,1.26382729759249,16.476,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:19:31,1.26374729759249,16.43,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:20:31,1.26370729759249,16.418,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:21:31,1.26397729759249,16.39,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:22:31,1.26367729759249,16.336,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:23:31,1.26359729759249,16.295,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:24:31,1.26332729759249,16.311,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:25:31,1.26405729759249,16.256,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:26:31,1.26363729759249,16.225,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:27:31,1.26336729759249,16.207,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:28:31,1.26313729759249,16.135,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:29:31,1.26332729759249,16.102,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:30:31,1.26309729759249,16.093,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:31:31,1.26355729759249,16.068,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:32:31,1.26329729759249,16.022,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:33:31,1.26313729759249,16,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:34:31,1.26294729759249,15.994,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:35:31,1.26290729759249,15.946,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:36:31,1.26290729759249,15.918,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:37:31,1.26302729759249,15.885,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:38:31,1.26302729759249,15.865,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:39:31,1.26317729759249,15.813,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:40:31,1.26302729759249,15.798,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:41:31,1.26256729759249,15.788,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:42:31,1.26309729759249,15.734,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:43:31,1.26279729759249,15.713,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:44:31,1.26290729759249,15.701,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:45:31,1.26287729759249,15.655,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:46:31,1.26275729759249,15.627,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:47:31,1.26283729759249,15.591,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:48:31,1.26260729759249,15.558,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:49:31,1.26294729759249,15.527,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:50:31,1.26287729759249,15.502,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:51:31,1.26248729759249,15.451,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:52:31,1.26260729759249,15.42,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:53:31,1.26267729759249,15.396,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:54:31,1.26222729759249,15.381,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:55:31,1.26229729759249,15.314,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:56:31,1.26222729759249,15.281,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:57:31,1.26248729759249,15.279,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:58:31,1.26214729759249,15.215,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 15:59:31,1.26210729759249,15.2,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:00:31,1.26210729759249,15.217,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:01:31,1.26191729759249,15.169,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:02:31,1.26187729759249,15.128,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:03:31,1.26210729759249,15.121,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:04:31,1.26199729759249,15.075,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:05:31,1.26203729759249,15.034,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:06:31,1.26187729759249,14.987,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:07:31,1.26206729759249,14.978,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:08:31,1.26168729759249,14.946,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:09:31,1.26172729759249,14.895,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:10:31,1.26168729759249,14.888,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:11:31,1.26172729759249,14.845,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:12:31,1.26172729759249,14.798,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:13:31,1.26176729759249,14.809,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:14:31,1.26191729759249,14.746,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:15:31,1.26184729759249,14.694,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:16:31,1.26153729759249,14.705,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:17:31,1.26111729759249,14.671,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:18:31,1.26153729759249,14.625,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:19:31,1.26149729759249,14.622,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:20:31,1.26130729759249,14.568,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:21:31,1.26142729759249,14.544,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:22:31,1.26145729759249,14.506,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:23:31,1.26164729759249,14.483,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:24:31,1.26161729759249,14.459,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:25:31,1.26153729759249,14.399,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:26:31,1.26123729759249,14.358,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:27:31,1.26138729759249,14.352,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:28:31,1.26130729759249,14.303,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:29:31,1.26111729759249,14.291,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:30:31,1.26092729759249,14.274,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:31:31,1.26111729759249,14.223,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:32:31,1.26111729759249,14.156,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:33:31,1.26084729759249,14.177,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:34:31,1.26088729759249,14.125,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:35:31,1.26084729759249,14.101,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:36:31,1.26077729759249,14.095,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:37:31,1.26077729759249,14.074,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:38:31,1.26092729759249,14.014,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:39:31,1.26077729759249,13.996,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:40:31,1.26088729759249,13.955,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:41:31,1.26096729759249,13.925,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:42:31,1.26042729759249,13.88,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:43:31,1.26008729759249,13.886,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:44:31,1.26050729759249,13.852,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:45:31,1.26050729759249,13.781,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:46:31,1.26039729759249,13.774,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:47:31,1.26042729759249,13.736,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:48:31,1.26061729759249,13.685,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:49:31,1.26035729759249,13.675,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:50:31,1.26050729759249,13.675,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:51:31,1.26027729759249,13.604,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:52:31,1.25989729759249,13.568,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:53:31,1.26020729759249,13.563,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:54:31,1.26008729759249,13.521,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:55:31,1.25974729759249,13.481,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:56:31,1.25966729759249,13.469,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:57:31,1.25997729759249,13.448,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:58:31,1.25981729759249,13.413,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 16:59:31,1.26000729759249,13.353,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:00:31,1.26000729759249,13.356,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:01:31,1.25958729759249,13.302,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:02:31,1.25962729759249,13.279,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:03:31,1.25978729759249,13.231,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:04:31,1.25955729759249,13.184,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:05:31,1.25958729759249,13.159,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:06:31,1.25939729759249,13.141,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:07:31,1.25955729759249,13.132,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:08:31,1.25970729759249,13.09,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:09:31,1.25966729759249,13.04,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:10:31,1.25924729759249,13.06,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:11:31,1.25962729759249,12.984,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:12:31,1.25939729759249,12.941,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:13:31,1.25924729759249,12.933,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:14:31,1.25951729759249,12.892,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:15:31,1.25932729759249,12.846,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:16:31,1.25978729759249,12.844,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:17:31,1.25924729759249,12.817,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:18:31,1.25936729759249,12.787,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:19:31,1.25932729759249,12.76,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:20:31,1.25943729759249,12.723,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:21:31,1.25924729759249,12.662,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:22:31,1.25932729759249,12.65,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:23:31,1.25917729759249,12.639,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:24:31,1.25943729759249,12.583,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:25:31,1.25920729759249,12.548,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:26:31,1.25913729759249,12.53,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:27:31,1.25917729759249,12.508,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:28:31,1.25920729759249,12.443,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:29:31,1.25909729759249,12.44,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:30:31,1.25901729759249,12.425,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:31:31,1.25951729759249,12.36,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:32:31,1.25932729759249,12.351,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:33:31,1.25909729759249,12.322,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:34:31,1.25936729759249,12.301,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:35:31,1.25909729759249,12.261,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:36:31,1.25939729759249,12.237,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:37:31,1.25917729759249,12.205,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:38:31,1.25909729759249,12.142,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:39:31,1.25901729759249,12.149,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:40:31,1.25909729759249,12.121,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:41:31,1.25890729759249,12.075,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:42:31,1.25886729759249,12.054,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:43:31,1.25901729759249,12.015,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:44:31,1.25897729759249,11.947,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:45:31,1.25871729759249,11.948,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:46:31,1.25867729759249,11.936,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:47:31,1.25867729759249,11.897,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:48:31,1.25886729759249,11.851,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:49:31,1.25894729759249,11.837,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:50:31,1.25886729759249,11.793,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:51:31,1.25882729759249,11.748,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:52:31,1.25882729759249,11.718,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:53:31,1.25886729759249,11.702,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:54:31,1.25859729759249,11.648,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:55:31,1.25878729759249,11.628,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:56:31,1.25878729759249,11.62,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:57:31,1.25890729759249,11.572,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:58:31,1.25867729759249,11.535,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 17:59:31,1.25855729759249,11.537,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:00:31,1.25859729759249,11.482,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:01:31,1.25875729759249,11.434,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:02:31,1.25859729759249,11.417,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:03:31,1.25844729759249,11.409,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:04:31,1.25855729759249,11.347,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:05:31,1.25852729759249,11.318,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:06:31,1.25859729759249,11.301,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:07:31,1.25836729759249,11.265,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:08:31,1.25833729759249,11.231,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:09:31,1.25875729759249,11.207,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:10:31,1.25852729759249,11.195,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:11:31,1.25863729759249,11.142,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:12:31,1.25840729759249,11.114,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:13:31,1.25840729759249,11.107,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:14:31,1.25859729759249,11.052,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:15:31,1.25840729759249,11.02,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:16:31,1.25844729759249,11.006,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:17:31,1.25859729759249,10.965,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:18:31,1.25840729759249,10.907,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:19:31,1.25848729759249,10.895,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:20:31,1.25825729759249,10.889,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:21:31,1.25821729759249,10.825,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:22:31,1.25863729759249,10.811,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:23:31,1.25863729759249,10.782,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:24:31,1.25855729759249,10.71,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:25:31,1.25855729759249,10.713,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:26:31,1.25863729759249,10.693,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:27:31,1.25859729759249,10.623,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:28:31,1.25810729759249,10.621,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:29:31,1.25844729759249,10.608,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:30:31,1.25836729759249,10.563,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:31:31,1.25844729759249,10.507,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:32:31,1.25848729759249,10.495,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:33:31,1.25833729759249,10.472,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:34:31,1.25840729759249,10.406,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:35:31,1.25829729759249,10.41,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:36:31,1.25833729759249,10.374,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:37:31,1.25833729759249,10.338,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:38:31,1.25840729759249,10.294,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:39:31,1.25810729759249,10.27,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:40:31,1.25829729759249,10.245,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:41:31,1.25798729759249,10.207,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:42:31,1.25817729759249,10.193,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:43:31,1.25814729759249,10.171,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:44:31,1.25829729759249,10.11,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:45:31,1.25836729759249,10.116,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:46:31,1.25825729759249,10.093,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:47:31,1.25806729759249,10.026,-0.02,p530_2019_04_24_calibUT_3.csv
11/03/2019 18:48:31,1.25829729759249,10.009,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:03:31,1.26226729759249,10.04,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:04:31,1.26252729759249,10.069,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:05:31,1.26256729759249,10.075,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:06:31,1.26229729759249,10.125,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:07:31,1.26248729759249,10.138,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:08:31,1.26256729759249,10.182,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:09:31,1.26264729759249,10.198,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:10:31,1.26241729759249,10.248,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:11:31,1.26229729759249,10.273,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:12:31,1.26264729759249,10.279,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:13:31,1.26256729759249,10.337,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:14:31,1.26264729759249,10.371,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:15:31,1.26275729759249,10.375,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:16:31,1.26267729759249,10.407,-0.02,p530_2019_04_24_calibUT_3.csv
12/03/2019 01:17:31,1.26271729759249,10.443,-0.02,p530_2019_04_24_calibUT_3.csv
